"sales_id","order_id","customer_id","customer_name","age","gender","city","state","product_id","product_name","product_type","size","colour","stok","harga_produk","harga_jual","quantity","total_price","order_date","delivery_date","delivery_time"
3638,728,526,"Ellyn Collacombe",73,"Male","Adamsside","Tasmania",1150,"Cargo Pants","Trousers","XS","violet",40,106.0,102.0,1,102.0,"2021-08-29","2021-08-30",1
3639,729,1,"Leanna Busson",30,"Female","Johnstonhaven","Northern Territory",197,"Camp Collared","Shirt","M","blue",65,112.0,98.0,3,294.0,"2021-02-18","2021-03-01",11
3640,729,1,"Leanna Busson",30,"Female","Johnstonhaven","Northern Territory",558,"Leather","Jacket","L","violet",78,113.0,98.0,1,98.0,"2021-02-18","2021-03-01",11
3641,730,88,"Kendall Jakubski",78,"Male","Port Liam","South Australia",221,"Chambray","Shirt","S","yellow",40,105.0,106.0,3,318.0,"2021-06-20","2021-07-10",20
3642,730,88,"Kendall Jakubski",78,"Male","Port Liam","South Australia",226,"Chambray","Shirt","S","green",63,105.0,106.0,1,106.0,"2021-06-20","2021-07-10",20
3643,730,88,"Kendall Jakubski",78,"Male","Port Liam","South Australia",1232,"Tracksuit Bottoms","Trousers","M","orange",47,91.0,112.0,3,336.0,"2021-06-20","2021-07-10",20
3644,730,88,"Kendall Jakubski",78,"Male","Port Liam","South Australia",310,"Cuban Collar","Shirt","XS","violet",49,93.0,105.0,3,315.0,"2021-06-20","2021-07-10",20
3645,730,88,"Kendall Jakubski",78,"Male","Port Liam","South Australia",1177,"High-Waisted","Trousers","M","blue",52,98.0,99.0,1,99.0,"2021-06-20","2021-07-10",20
3646,730,88,"Kendall Jakubski",78,"Male","Port Liam","South Australia",156,"Linen","Shirt","S","green",58,116.0,91.0,2,182.0,"2021-06-20","2021-07-10",20
3647,731,214,"Whitaker Pashen",55,"Female","Justinport","Queensland",696,"Parka","Jacket","S","violet",67,119.0,113.0,1,113.0,"2021-06-21","2021-07-02",11
3648,731,214,"Whitaker Pashen",55,"Female","Justinport","Queensland",176,"Camp Collared","Shirt","S","red",67,112.0,98.0,3,294.0,"2021-06-21","2021-07-02",11
3649,731,214,"Whitaker Pashen",55,"Female","Justinport","Queensland",431,"Denim","Jacket","S","yellow",43,92.0,107.0,2,214.0,"2021-06-21","2021-07-02",11
3650,732,40,"Regan Gronaller",59,"Polygender","Port Claudia","New South Wales",650,"Coach","Jacket","XS","blue",51,115.0,93.0,3,279.0,"2021-05-09","2021-05-29",20
3651,732,40,"Regan Gronaller",59,"Polygender","Port Claudia","New South Wales",1142,"Cargo Pants","Trousers","M","blue",64,106.0,102.0,1,102.0,"2021-05-09","2021-05-29",20
3652,732,40,"Regan Gronaller",59,"Polygender","Port Claudia","New South Wales",278,"Polo","Shirt","L","violet",76,117.0,95.0,2,190.0,"2021-05-09","2021-05-29",20
3653,733,387,"Alameda Fincke",43,"Male","Matthewstad","Victoria",394,"Casual Slim Fit","Shirt","XL","orange",53,113.0,119.0,1,119.0,"2021-05-26","2021-06-22",27
3654,733,387,"Alameda Fincke",43,"Male","Matthewstad","Victoria",944,"Drawstring","Trousers","XL","violet",80,104.0,96.0,2,192.0,"2021-05-26","2021-06-22",27
3655,733,387,"Alameda Fincke",43,"Male","Matthewstad","Victoria",691,"Parka","Jacket","S","indigo",53,119.0,113.0,1,113.0,"2021-05-26","2021-06-22",27
3656,733,387,"Alameda Fincke",43,"Male","Matthewstad","Victoria",314,"Cuban Collar","Shirt","XL","violet",44,93.0,105.0,3,315.0,"2021-05-26","2021-06-22",27
3657,733,387,"Alameda Fincke",43,"Male","Matthewstad","Victoria",33,"Oxford Cloth","Shirt","L","violet",73,114.0,96.0,1,96.0,"2021-05-26","2021-06-22",27
3658,733,387,"Alameda Fincke",43,"Male","Matthewstad","Victoria",971,"Slim-Fit","Trousers","S","indigo",41,119.0,97.0,1,97.0,"2021-05-26","2021-06-22",27
3659,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",301,"Cuban Collar","Shirt","S","blue",62,93.0,105.0,2,210.0,"2021-01-25","2021-01-31",6
3660,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",956,"Slim-Fit","Trousers","S","yellow",54,119.0,97.0,2,194.0,"2021-01-25","2021-01-31",6
3661,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",1051,"Joggers","Trousers","S","red",71,94.0,93.0,2,186.0,"2021-01-25","2021-01-31",6
3662,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",808,"Shearling","Jacket","L","red",40,95.0,117.0,3,351.0,"2021-01-25","2021-01-31",6
3663,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",560,"Bomber","Jacket","XS","red",76,90.0,100.0,3,300.0,"2021-01-25","2021-01-31",6
3664,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",439,"Denim","Jacket","XL","green",59,92.0,107.0,3,321.0,"2021-01-25","2021-01-31",6
3665,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",465,"Puffer","Jacket","XS","yellow",55,110.0,118.0,3,354.0,"2021-01-25","2021-01-31",6
3666,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",702,"Trench Coat","Jacket","M","red",57,112.0,119.0,3,357.0,"2021-01-25","2021-01-31",6
3667,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",799,"Pullover","Jacket","XL","indigo",43,114.0,91.0,1,91.0,"2021-01-25","2021-01-31",6
3668,734,623,"Hort Ridding",57,"Agender","West Ashley","South Australia",168,"Linen","Shirt","L","indigo",75,116.0,91.0,1,91.0,"2021-01-25","2021-01-31",6
3669,735,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",481,"Puffer","Jacket","S","indigo",62,110.0,118.0,3,354.0,"2021-10-03","2021-10-16",13
3670,735,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",938,"Drawstring","Trousers","L","indigo",77,104.0,96.0,1,96.0,"2021-10-03","2021-10-16",13
3671,735,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",443,"Denim","Jacket","L","blue",42,92.0,107.0,3,321.0,"2021-10-03","2021-10-16",13
3672,735,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",709,"Trench Coat","Jacket","XL","orange",71,112.0,119.0,2,238.0,"2021-10-03","2021-10-16",13
3673,735,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",184,"Camp Collared","Shirt","XL","orange",48,112.0,98.0,3,294.0,"2021-10-03","2021-10-16",13
3674,736,793,"Tressa Cunnane",70,"Agender","Lake Rose","Western Australia",864,"Chinos","Trousers","XL","blue",48,100.0,113.0,1,113.0,"2021-04-10","2021-05-03",23
3675,736,793,"Tressa Cunnane",70,"Agender","Lake Rose","Western Australia",1245,"Tracksuit Bottoms","Trousers","XS","blue",42,91.0,112.0,1,112.0,"2021-04-10","2021-05-03",23
3676,736,793,"Tressa Cunnane",70,"Agender","Lake Rose","Western Australia",378,"Henley","Shirt","L","indigo",44,92.0,94.0,2,188.0,"2021-04-10","2021-05-03",23
3677,736,793,"Tressa Cunnane",70,"Agender","Lake Rose","Western Australia",1164,"High-Waisted","Trousers","XL","orange",47,98.0,99.0,3,297.0,"2021-04-10","2021-05-03",23
3678,736,793,"Tressa Cunnane",70,"Agender","Lake Rose","Western Australia",876,"Cords","Trousers","S","red",67,113.0,94.0,1,94.0,"2021-04-10","2021-05-03",23
3679,736,793,"Tressa Cunnane",70,"Agender","Lake Rose","Western Australia",1184,"High-Waisted","Trousers","XL","indigo",57,98.0,99.0,3,297.0,"2021-04-10","2021-05-03",23
3680,736,793,"Tressa Cunnane",70,"Agender","Lake Rose","Western Australia",110,"Denim","Shirt","XS","orange",45,115.0,92.0,2,184.0,"2021-04-10","2021-05-03",23
3681,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",814,"Shearling","Jacket","XL","orange",60,95.0,117.0,3,351.0,"2021-05-26","2021-05-30",4
3682,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",1066,"Joggers","Trousers","S","green",76,94.0,93.0,3,279.0,"2021-05-26","2021-05-30",4
3683,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",552,"Leather","Jacket","M","indigo",71,113.0,98.0,1,98.0,"2021-05-26","2021-05-30",4
3684,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",800,"Pullover","Jacket","XS","violet",61,114.0,91.0,2,182.0,"2021-05-26","2021-05-30",4
3685,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",1160,"High-Waisted","Trousers","XS","orange",55,98.0,99.0,1,99.0,"2021-05-26","2021-05-30",4
3686,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",251,"Polo","Shirt","S","orange",78,117.0,95.0,2,190.0,"2021-05-26","2021-05-30",4
3687,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",664,"Coach","Jacket","XL","violet",60,115.0,93.0,2,186.0,"2021-05-26","2021-05-30",4
3688,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",1250,"Tracksuit Bottoms","Trousers","XS","indigo",63,91.0,112.0,1,112.0,"2021-05-26","2021-05-30",4
3689,737,453,"Guthry Ure",35,"Polygender","Kreigerberg","Tasmania",98,"Flannel","Shirt","L","indigo",62,96.0,118.0,2,236.0,"2021-05-26","2021-05-30",4
3690,738,144,"Elaina Agate",60,"Male","Richardshaven","South Australia",260,"Polo","Shirt","XS","green",45,117.0,95.0,3,285.0,"2021-07-16","2021-08-09",24
3691,738,144,"Elaina Agate",60,"Male","Richardshaven","South Australia",1195,"Pleated","Trousers","XS","orange",74,90.0,105.0,3,315.0,"2021-07-16","2021-08-09",24
3692,738,144,"Elaina Agate",60,"Male","Richardshaven","South Australia",357,"Henley","Shirt","M","orange",70,92.0,94.0,2,188.0,"2021-07-16","2021-08-09",24
3693,738,144,"Elaina Agate",60,"Male","Richardshaven","South Australia",1197,"Pleated","Trousers","M","orange",57,90.0,105.0,2,210.0,"2021-07-16","2021-08-09",24
3694,739,211,"Rowena Doe",52,"Non-binary","Codyfort","New South Wales",645,"Coach","Jacket","XS","green",78,115.0,93.0,2,186.0,"2021-09-14","2021-09-23",9
3695,739,211,"Rowena Doe",52,"Non-binary","Codyfort","New South Wales",47,"Dress","Shirt","M","yellow",61,119.0,104.0,2,208.0,"2021-09-14","2021-09-23",9
3696,739,211,"Rowena Doe",52,"Non-binary","Codyfort","New South Wales",539,"Leather","Jacket","XL","yellow",67,113.0,98.0,3,294.0,"2021-09-14","2021-09-23",9
3697,740,178,"Gunner Murdie",51,"Agender","Lewiston","Australian Capital Territory",396,"Casual Slim Fit","Shirt","S","yellow",45,113.0,119.0,3,357.0,"2021-02-05","2021-02-10",5
3698,740,178,"Gunner Murdie",51,"Agender","Lewiston","Australian Capital Territory",31,"Oxford Cloth","Shirt","S","violet",41,114.0,96.0,2,192.0,"2021-02-05","2021-02-10",5
3699,740,178,"Gunner Murdie",51,"Agender","Lewiston","Australian Capital Territory",990,"Wool","Trousers","XS","yellow",67,111.0,106.0,1,106.0,"2021-02-05","2021-02-10",5
3700,740,178,"Gunner Murdie",51,"Agender","Lewiston","Australian Capital Territory",1076,"Joggers","Trousers","S","indigo",56,94.0,93.0,2,186.0,"2021-02-05","2021-02-10",5
3701,740,178,"Gunner Murdie",51,"Agender","Lewiston","Australian Capital Territory",704,"Trench Coat","Jacket","XL","red",40,112.0,119.0,2,238.0,"2021-02-05","2021-02-10",5
3702,741,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",917,"Drawstring","Trousers","M","orange",76,104.0,96.0,1,96.0,"2021-02-03","2021-02-17",14
3703,741,710,"Avivah Roddick",60,"Male","Kulasville","New South Wales",794,"Pullover","Jacket","XL","blue",74,114.0,91.0,3,273.0,"2021-02-03","2021-02-17",14
3704,742,750,"Mirabelle Vaney",42,"Polygender","Baumbachton","Victoria",893,"Cords","Trousers","L","green",62,113.0,94.0,3,282.0,"2021-10-21","2021-11-01",11
3705,742,750,"Mirabelle Vaney",42,"Polygender","Baumbachton","Victoria",223,"Chambray","Shirt","L","yellow",53,105.0,106.0,2,212.0,"2021-10-21","2021-11-01",11
3706,742,750,"Mirabelle Vaney",42,"Polygender","Baumbachton","Victoria",620,"Cardigan","Jacket","XS","indigo",70,118.0,112.0,2,224.0,"2021-10-21","2021-11-01",11
3707,742,750,"Mirabelle Vaney",42,"Polygender","Baumbachton","Victoria",606,"Cardigan","Jacket","S","yellow",79,118.0,112.0,1,112.0,"2021-10-21","2021-11-01",11
3708,742,750,"Mirabelle Vaney",42,"Polygender","Baumbachton","Victoria",133,"Denim","Shirt","L","indigo",58,115.0,92.0,1,92.0,"2021-10-21","2021-11-01",11
3709,742,750,"Mirabelle Vaney",42,"Polygender","Baumbachton","Victoria",1100,"Cropped","Trousers","XS","green",48,99.0,115.0,2,230.0,"2021-10-21","2021-11-01",11
3710,743,909,"Patin Circuit",62,"Genderqueer","Langfort","Tasmania",142,"Linen","Shirt","M","red",78,116.0,91.0,3,273.0,"2021-03-25","2021-03-27",2
3711,743,909,"Patin Circuit",62,"Genderqueer","Langfort","Tasmania",1090,"Cropped","Trousers","XS","orange",78,99.0,115.0,3,345.0,"2021-03-25","2021-03-27",2
3712,743,909,"Patin Circuit",62,"Genderqueer","Langfort","Tasmania",194,"Camp Collared","Shirt","XL","green",61,112.0,98.0,2,196.0,"2021-03-25","2021-03-27",2
3713,743,909,"Patin Circuit",62,"Genderqueer","Langfort","Tasmania",544,"Leather","Jacket","XL","green",58,113.0,98.0,1,98.0,"2021-03-25","2021-03-27",2
3714,744,107,"Sandy Yushachkov",35,"Genderfluid","Claudiaview","Western Australia",553,"Leather","Jacket","L","indigo",79,113.0,98.0,2,196.0,"2021-01-25","2021-02-14",20
3715,744,107,"Sandy Yushachkov",35,"Genderfluid","Claudiaview","Western Australia",210,"Chambray","Shirt","XS","red",48,105.0,106.0,2,212.0,"2021-01-25","2021-02-14",20
3716,744,107,"Sandy Yushachkov",35,"Genderfluid","Claudiaview","Western Australia",1009,"Wool","Trousers","XL","indigo",51,111.0,106.0,3,318.0,"2021-01-25","2021-02-14",20
3717,744,107,"Sandy Yushachkov",35,"Genderfluid","Claudiaview","Western Australia",1058,"Joggers","Trousers","L","orange",49,94.0,93.0,1,93.0,"2021-01-25","2021-02-14",20
3718,744,107,"Sandy Yushachkov",35,"Genderfluid","Claudiaview","Western Australia",1084,"Joggers","Trousers","XL","violet",40,94.0,93.0,1,93.0,"2021-01-25","2021-02-14",20
3719,744,107,"Sandy Yushachkov",35,"Genderfluid","Claudiaview","Western Australia",43,"Dress","Shirt","L","orange",73,119.0,104.0,2,208.0,"2021-01-25","2021-02-14",20
3720,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",1194,"Pleated","Trousers","XL","red",58,90.0,105.0,1,105.0,"2021-03-21","2021-04-01",11
3721,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",739,"Peacoat","Jacket","XL","red",58,102.0,109.0,2,218.0,"2021-03-21","2021-04-01",11
3722,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",757,"Peacoat","Jacket","M","blue",71,102.0,109.0,2,218.0,"2021-03-21","2021-04-01",11
3723,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",1041,"Relaxed Leg","Trousers","S","indigo",40,95.0,90.0,3,270.0,"2021-03-21","2021-04-01",11
3724,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",217,"Chambray","Shirt","M","orange",43,105.0,106.0,3,318.0,"2021-03-21","2021-04-01",11
3725,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",1098,"Cropped","Trousers","L","yellow",60,99.0,115.0,3,345.0,"2021-03-21","2021-04-01",11
3726,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",20,"Oxford Cloth","Shirt","XS","blue",47,114.0,96.0,1,96.0,"2021-03-21","2021-04-01",11
3727,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",1191,"Pleated","Trousers","S","red",78,90.0,105.0,2,210.0,"2021-03-21","2021-04-01",11
3728,745,643,"Pietro Duling",36,"Female","Shieldschester","Tasmania",1110,"Cropped","Trousers","XS","indigo",55,99.0,115.0,2,230.0,"2021-03-21","2021-04-01",11
3729,746,445,"Margret Yeabsley",44,"Polygender","Macdonaldchester","Victoria",1170,"High-Waisted","Trousers","XS","green",42,98.0,99.0,2,198.0,"2021-06-19","2021-06-27",8
3730,746,445,"Margret Yeabsley",44,"Polygender","Macdonaldchester","Victoria",1139,"Cargo Pants","Trousers","XL","green",65,106.0,102.0,2,204.0,"2021-06-19","2021-06-27",8
3731,746,445,"Margret Yeabsley",44,"Polygender","Macdonaldchester","Victoria",754,"Peacoat","Jacket","XL","green",68,102.0,109.0,3,327.0,"2021-06-19","2021-06-27",8
3732,746,445,"Margret Yeabsley",44,"Polygender","Macdonaldchester","Victoria",742,"Peacoat","Jacket","M","orange",47,102.0,109.0,3,327.0,"2021-06-19","2021-06-27",8
3733,746,445,"Margret Yeabsley",44,"Polygender","Macdonaldchester","Victoria",138,"Denim","Shirt","L","violet",78,115.0,92.0,2,184.0,"2021-06-19","2021-06-27",8
3734,746,445,"Margret Yeabsley",44,"Polygender","Macdonaldchester","Victoria",47,"Dress","Shirt","M","yellow",61,119.0,104.0,1,104.0,"2021-06-19","2021-06-27",8
3735,746,445,"Margret Yeabsley",44,"Polygender","Macdonaldchester","Victoria",100,"Flannel","Shirt","XS","violet",72,96.0,118.0,1,118.0,"2021-06-19","2021-06-27",8
3736,747,299,"Anny Midden",32,"Non-binary","Lake Amelia","Victoria",1076,"Joggers","Trousers","S","indigo",56,94.0,93.0,2,186.0,"2021-05-11","2021-05-28",17
3737,747,299,"Anny Midden",32,"Non-binary","Lake Amelia","Victoria",676,"Parka","Jacket","S","yellow",80,119.0,113.0,1,113.0,"2021-05-11","2021-05-28",17
3738,747,299,"Anny Midden",32,"Non-binary","Lake Amelia","Victoria",709,"Trench Coat","Jacket","XL","orange",71,112.0,119.0,3,357.0,"2021-05-11","2021-05-28",17
3739,748,27,"Jayme Turvie",55,"Polygender","Lake Alanafort","Western Australia",743,"Peacoat","Jacket","L","orange",45,102.0,109.0,3,327.0,"2021-05-16","2021-06-06",21
3740,748,27,"Jayme Turvie",55,"Polygender","Lake Alanafort","Western Australia",167,"Linen","Shirt","M","indigo",72,116.0,91.0,2,182.0,"2021-05-16","2021-06-06",21
3741,748,27,"Jayme Turvie",55,"Polygender","Lake Alanafort","Western Australia",405,"Casual Slim Fit","Shirt","XS","blue",55,113.0,119.0,2,238.0,"2021-05-16","2021-06-06",21
3742,748,27,"Jayme Turvie",55,"Polygender","Lake Alanafort","Western Australia",1133,"Cargo Pants","Trousers","L","yellow",71,106.0,102.0,3,306.0,"2021-05-16","2021-06-06",21
3743,748,27,"Jayme Turvie",55,"Polygender","Lake Alanafort","Western Australia",991,"Wool","Trousers","S","yellow",69,111.0,106.0,2,212.0,"2021-05-16","2021-06-06",21
3744,749,693,"Hetti Fibbens",45,"Genderqueer","Beattychester","Queensland",746,"Peacoat","Jacket","S","yellow",49,102.0,109.0,1,109.0,"2021-09-20","2021-09-24",4
3745,749,693,"Hetti Fibbens",45,"Genderqueer","Beattychester","Queensland",1197,"Pleated","Trousers","M","orange",57,90.0,105.0,1,105.0,"2021-09-20","2021-09-24",4
3746,749,693,"Hetti Fibbens",45,"Genderqueer","Beattychester","Queensland",628,"Cardigan","Jacket","L","violet",66,118.0,112.0,1,112.0,"2021-09-20","2021-09-24",4
3747,749,693,"Hetti Fibbens",45,"Genderqueer","Beattychester","Queensland",865,"Chinos","Trousers","XS","indigo",61,100.0,113.0,1,113.0,"2021-09-20","2021-09-24",4
3748,749,693,"Hetti Fibbens",45,"Genderqueer","Beattychester","Queensland",665,"Parka","Jacket","XS","red",65,119.0,113.0,3,339.0,"2021-09-20","2021-09-24",4
3749,749,693,"Hetti Fibbens",45,"Genderqueer","Beattychester","Queensland",12,"Oxford Cloth","Shirt","M","yellow",56,114.0,96.0,3,288.0,"2021-09-20","2021-09-24",4
3750,749,693,"Hetti Fibbens",45,"Genderqueer","Beattychester","Queensland",120,"Denim","Shirt","XS","green",66,115.0,92.0,1,92.0,"2021-09-20","2021-09-24",4
3751,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",437,"Denim","Jacket","M","green",79,92.0,107.0,2,214.0,"2021-02-19","2021-03-01",10
3752,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",884,"Cords","Trousers","XL","orange",72,113.0,94.0,2,188.0,"2021-02-19","2021-03-01",10
3753,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",333,"Mandarin Collar","Shirt","L","green",67,108.0,109.0,1,109.0,"2021-02-19","2021-03-01",10
3754,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",382,"Henley","Shirt","M","violet",44,92.0,94.0,1,94.0,"2021-02-19","2021-03-01",10
3755,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",1159,"High-Waisted","Trousers","XL","red",80,98.0,99.0,2,198.0,"2021-02-19","2021-03-01",10
3756,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",509,"Windbreaker","Jacket","XL","green",71,109.0,102.0,2,204.0,"2021-02-19","2021-03-01",10
3757,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",91,"Flannel","Shirt","S","blue",43,96.0,118.0,1,118.0,"2021-02-19","2021-03-01",10
3758,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",708,"Trench Coat","Jacket","L","orange",70,112.0,119.0,1,119.0,"2021-02-19","2021-03-01",10
3759,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",583,"Bomber","Jacket","L","blue",64,90.0,100.0,2,200.0,"2021-02-19","2021-03-01",10
3760,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",507,"Windbreaker","Jacket","M","green",63,109.0,102.0,1,102.0,"2021-02-19","2021-03-01",10
3761,750,758,"Mallissa Lawdham",44,"Genderfluid","East Madison","New South Wales",1113,"Cropped","Trousers","L","indigo",63,99.0,115.0,3,345.0,"2021-02-19","2021-03-01",10
3762,751,254,"Scot Billany",44,"Male","Beiermouth","Queensland",789,"Pullover","Jacket","XL","green",65,114.0,91.0,1,91.0,"2021-06-20","2021-07-06",16
3763,751,254,"Scot Billany",44,"Male","Beiermouth","Queensland",728,"Trench Coat","Jacket","L","indigo",71,112.0,119.0,2,238.0,"2021-06-20","2021-07-06",16
3764,751,254,"Scot Billany",44,"Male","Beiermouth","Queensland",1035,"Relaxed Leg","Trousers","XS","blue",54,95.0,90.0,3,270.0,"2021-06-20","2021-07-06",16
3765,751,254,"Scot Billany",44,"Male","Beiermouth","Queensland",241,"Chambray","Shirt","S","violet",52,105.0,106.0,1,106.0,"2021-06-20","2021-07-06",16
3766,751,254,"Scot Billany",44,"Male","Beiermouth","Queensland",1147,"Cargo Pants","Trousers","M","indigo",51,106.0,102.0,3,306.0,"2021-06-20","2021-07-06",16
3767,751,254,"Scot Billany",44,"Male","Beiermouth","Queensland",612,"Cardigan","Jacket","M","green",46,118.0,112.0,3,336.0,"2021-06-20","2021-07-06",16
3768,752,535,"Kerry Luto",56,"Polygender","Conroychester","South Australia",964,"Slim-Fit","Trousers","XL","green",67,119.0,97.0,2,194.0,"2021-10-08","2021-10-12",4
3769,752,535,"Kerry Luto",56,"Polygender","Conroychester","South Australia",196,"Camp Collared","Shirt","S","blue",75,112.0,98.0,3,294.0,"2021-10-08","2021-10-12",4
3770,752,535,"Kerry Luto",56,"Polygender","Conroychester","South Australia",857,"Chinos","Trousers","M","green",49,100.0,113.0,1,113.0,"2021-10-08","2021-10-12",4
3771,752,535,"Kerry Luto",56,"Polygender","Conroychester","South Australia",102,"Flannel","Shirt","M","violet",71,96.0,118.0,1,118.0,"2021-10-08","2021-10-12",4
3772,752,535,"Kerry Luto",56,"Polygender","Conroychester","South Australia",85,"Flannel","Shirt","XS","green",55,96.0,118.0,3,354.0,"2021-10-08","2021-10-12",4
3773,753,40,"Regan Gronaller",59,"Polygender","Port Claudia","New South Wales",394,"Casual Slim Fit","Shirt","XL","orange",53,113.0,119.0,1,119.0,"2021-02-20","2021-02-28",8
3774,753,40,"Regan Gronaller",59,"Polygender","Port Claudia","New South Wales",742,"Peacoat","Jacket","M","orange",47,102.0,109.0,1,109.0,"2021-02-20","2021-02-28",8
3775,753,40,"Regan Gronaller",59,"Polygender","Port Claudia","New South Wales",983,"Wool","Trousers","L","red",74,111.0,106.0,3,318.0,"2021-02-20","2021-02-28",8
3776,754,778,"Chastity Daniaud",20,"Genderfluid","Blakemouth","Northern Territory",832,"Shearling","Jacket","M","indigo",74,95.0,117.0,1,117.0,"2021-06-30","2021-07-23",23
3777,754,778,"Chastity Daniaud",20,"Genderfluid","Blakemouth","Northern Territory",126,"Denim","Shirt","S","blue",47,115.0,92.0,1,92.0,"2021-06-30","2021-07-23",23
3778,754,778,"Chastity Daniaud",20,"Genderfluid","Blakemouth","Northern Territory",934,"Drawstring","Trousers","XL","blue",60,104.0,96.0,2,192.0,"2021-06-30","2021-07-23",23
3779,754,778,"Chastity Daniaud",20,"Genderfluid","Blakemouth","Northern Territory",132,"Denim","Shirt","M","indigo",56,115.0,92.0,2,184.0,"2021-06-30","2021-07-23",23
3780,754,778,"Chastity Daniaud",20,"Genderfluid","Blakemouth","Northern Territory",406,"Casual Slim Fit","Shirt","S","blue",75,113.0,119.0,3,357.0,"2021-06-30","2021-07-23",23
3781,754,778,"Chastity Daniaud",20,"Genderfluid","Blakemouth","Northern Territory",38,"Dress","Shirt","L","red",79,119.0,104.0,2,208.0,"2021-06-30","2021-07-23",23
3782,754,778,"Chastity Daniaud",20,"Genderfluid","Blakemouth","Northern Territory",1122,"Cargo Pants","Trousers","M","red",52,106.0,102.0,1,102.0,"2021-06-30","2021-07-23",23
3783,754,778,"Chastity Daniaud",20,"Genderfluid","Blakemouth","Northern Territory",258,"Polo","Shirt","L","yellow",46,117.0,95.0,1,95.0,"2021-06-30","2021-07-23",23
3784,755,123,"Yardley Dreamer",22,"Female","Jordanborough","Tasmania",1135,"Cargo Pants","Trousers","XS","green",63,106.0,102.0,3,306.0,"2021-04-11","2021-05-06",25
3785,755,123,"Yardley Dreamer",22,"Female","Jordanborough","Tasmania",311,"Cuban Collar","Shirt","S","violet",43,93.0,105.0,3,315.0,"2021-04-11","2021-05-06",25
3786,755,123,"Yardley Dreamer",22,"Female","Jordanborough","Tasmania",822,"Shearling","Jacket","M","green",59,95.0,117.0,3,351.0,"2021-04-11","2021-05-06",25
3787,755,123,"Yardley Dreamer",22,"Female","Jordanborough","Tasmania",772,"Pullover","Jacket","M","red",55,114.0,91.0,2,182.0,"2021-04-11","2021-05-06",25
3788,755,123,"Yardley Dreamer",22,"Female","Jordanborough","Tasmania",22,"Oxford Cloth","Shirt","M","blue",57,114.0,96.0,2,192.0,"2021-04-11","2021-05-06",25
3789,755,123,"Yardley Dreamer",22,"Female","Jordanborough","Tasmania",69,"Dress","Shirt","XL","violet",77,119.0,104.0,1,104.0,"2021-04-11","2021-05-06",25
3790,756,318,"Glyn Tieman",63,"Polygender","Georgiatown","Western Australia",859,"Chinos","Trousers","XL","green",50,100.0,113.0,1,113.0,"2021-03-19","2021-03-29",10
3791,756,318,"Glyn Tieman",63,"Polygender","Georgiatown","Western Australia",1257,"Tracksuit Bottoms","Trousers","M","violet",73,91.0,112.0,1,112.0,"2021-03-19","2021-03-29",10
